, Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
52,53,23853,2,2,68,428,34,34,34.0,0.0,214,214,214.0,0.0,20794.0301,167.6937911,7951.0,13727.38711,23802,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,64,83.84689557,83.84689557,34,214,106.0,98.59006035,9720.0,0,0,0,0,0,0,0,0,1,132.5,34.0,214.0,40,0,0,0,0,0,0,2,68,2,428,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,80,9454948,8,5,384,11632,384,0,48.0,135.764502,5840,0,2326.4,3185.599598,1270.868967,1.374941459,787912.3333,1841145.761,4994125,0,4460823,637260.4286,1685215.56,4458970,0,9454899,2363724.75,2738251.992,5004654,90,0,0,0,0,264,168,0.846117821,0.528823638,0,5840,858.2857143,2102.876397,4422089.143,0,0,0,1,0,0,0,0,0,924.3076923,48.0,2326.4,264,0,0,0,0,0,0,8,384,5,11632,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
54,80,30409,3,6,368,11595,368,0,122.6666667,212.4648991,4344,0,1932.5,2178.085008,393403.2688,295.9650104,3801.125,7288.236813,20171,3,9987,4993.5,5663.218211,8998,989,30329,6065.8,8960.195015,20171,3,0,0,0,0,104,200,98.65500345,197.3100069,0,4344,1196.3,1884.194378,3550188.456,0,0,0,1,0,0,0,0,2,1329.222222,122.6666667,1932.5,104,0,0,0,0,0,0,3,368,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
55,53,60451,1,1,46,98,46,46,46.0,0.0,98,98,98.0,0.0,2382.094589,33.08464707,60451.0,0.0,60451,60451,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.54232353,16.54232353,46,98,63.33333333,30.022214,901.3333333,0,0,0,0,0,0,0,0,1,95.0,46.0,98.0,20,0,0,0,0,0,0,1,46,1,98,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
56,80,84762293,8,6,356,11595,356,0,44.5,125.8650071,4344,0,1932.5,1977.812908,140.994298,0.165167783,6520176.385,23500000.0,84600000,3,84600000,12100000.0,32000000.0,84600000,3,189644,37928.8,78536.71457,178166,87,0,0,0,0,264,200,0.09438159,0.070786193,0,4344,796.7333333,1525.287629,2326502.352,0,0,0,0,1,0,0,0,0,853.6428571,44.5,1932.5,264,0,0,0,0,0,0,8,356,6,11595,274,235,1,32,1981.0,0.0,1981,1981,84600000.0,0.0,84600000,84600000,0
57,80,978,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2044.989775,978.0,0.0,978,978,978,978.0,0.0,978,978,0,0.0,0.0,0,0,0,0,0,0,64,0,2044.989775,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
58,443,5479200,9,5,384,5458,197,0,42.66666667,70.21573898,2920,0,1091.6,1166.084388,1066.214046,2.555117535,421476.9231,1476631.613,5335725,3,5479200,684900.0,1879375.561,5335725,3,68321,17080.25,20419.20719,41444,191,0,0,0,0,192,112,1.642575558,0.912541977,0,2920,389.4666667,809.6527357,655537.5524,0,0,0,1,0,0,0,0,0,417.2857143,42.66666667,1091.6,192,0,0,0,0,0,0,9,384,5,5458,8192,60,8,20,143472.0,0.0,143472,143472,5335725.0,0.0,5335725,5335725,1
59,443,4141664,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,40.80485525,1.448693086,828332.8,1816295.265,4077289,17,4141664,1035416.0,2027975.19,4077289,17,0,0.0,0.0,0,0,1,0,0,0,160,32,1.207244238,0.241448848,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,358,357,2,32,0.0,0.0,0,0,0.0,0.0,0,0,1
60,80,63116636,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110905784,10500000.0,11900000.0,32100000,997071,63100000,10500000.0,11900000.0,32100000,997071,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110905784,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7005000.0,0.0,7005000,7005000,18700000.0,12200000.0,32100000,8015731,0
61,53,47207,2,2,88,194,44,44,44.0,0.0,97,97,97.0,0.0,5973.690343,84.73319635,15735.66667,27249.77801,47201,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,42.36659817,42.36659817,44,97,65.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,81.5,44.0,97.0,64,0,0,0,0,0,0,2,88,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
62,53,31209,2,2,86,198,43,43,43.0,0.0,99,99,99.0,0.0,9099.93912,128.1681566,10403.0,17976.10467,31160,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,64,64.08407831,64.08407831,43,99,65.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,81.75,43.0,99.0,40,0,0,0,0,0,0,2,86,2,198,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
63,80,115915956,23,26,1112,16620,347,0,48.34782609,112.6683019,1460,0,639.2307692,707.8877486,152.9729005,0.422720061,2414915.75,4255546.996,10000000,14,116000000,5268907.091,5001096.914,10000000,104,110000000,4414099.28,5076034.728,10000000,48,0,0,0,0,472,664,0.198419621,0.224300441,0,1460,354.64,592.4042938,350942.8473,0,0,0,1,0,0,0,0,1,361.877551,48.34782609,639.2307692,472,0,0,0,0,0,0,23,1112,26,16620,8192,1013,22,20,30340.72727,23641.58667,101622,22999,10000000.0,5032.724471,10000000,9992435,1
64,443,4019261,4,4,517,137,517,0,129.25,258.5,137,0,34.25,68.5,162.7164795,1.990415651,574180.1429,980356.8621,2019400,51,2020161,673387.0,1165886.706,2019637,142,4018976,1339658.667,1159854.567,2019400,425,0,0,0,0,136,136,0.995207826,0.995207826,0,517,72.66666667,172.6752733,29816.75,0,0,0,1,0,0,0,0,1,81.75,129.25,34.25,136,0,0,0,0,0,0,4,517,4,137,29200,8,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
65,80,99213972,8,5,339,11595,339,0,42.375,119.8545994,10147,0,2319.0,4420.67608,120.2854775,0.131029932,8267831.0,28600000.0,99200000,1,99200000,14200000.0,37500000.0,99200000,1,1409,352.25,423.410262,968,4,0,0,0,0,264,168,0.080633804,0.050396128,0,10147,852.4285714,2703.279368,7307719.341,0,0,0,0,1,0,0,0,0,918.0,42.375,2319.0,264,0,0,0,0,0,0,8,339,5,11595,274,235,1,32,991.0,0.0,991,991,99200000.0,0.0,99200000,99200000,0
66,443,5611443,9,6,350,4482,193,0,38.88888889,71.12918607,1535,0,747.0,800.5223295,861.0975822,2.673109216,400817.3571,1404698.688,5279702,44,5611443,701430.375,1850557.033,5279702,157,203310,40662.0,55614.25112,113980,194,0,0,0,0,296,200,1.60386553,1.069243687,0,1535,302.0,585.7790255,343137.0667,0,0,0,1,0,0,0,0,0,322.1333333,38.88888889,747.0,296,0,0,0,0,0,0,9,350,6,4482,29200,110,3,32,331584.0,0.0,331584,331584,5279702.0,0.0,5279702,5279702,1
67,80,99547875,6,7,369,11595,357,0,61.5,144.7946822,5792,0,1656.428571,2120.732252,120.1833791,0.130590432,8295656.25,28400000.0,98400000,42,99400000,19900000.0,43900000.0,98400000,50,99500000,16600000.0,40600000.0,99400000,42,0,0,0,0,184,232,0.060272507,0.070317925,0,5792,855.0,1666.053097,2775732.923,1,0,0,0,0,0,0,0,1,920.7692308,61.5,1656.428571,184,0,0,0,0,0,0,6,369,7,11595,0,235,2,20,13006.0,0.0,13006,13006,98400000.0,0.0,98400000,98400000,0
68,443,585489,18,25,953,36596,517,0,52.94444444,147.0612006,2896,0,1463.84,826.577264,64132.71641,73.44288279,13940.21429,40542.48533,145393,3,584973,34410.17647,58991.61395,145639,124,440675,18361.45833,49092.26736,146101,3,0,0,0,0,584,808,30.74353233,42.69935046,0,2896,853.3863636,944.2915202,891686.4752,0,0,0,1,0,0,0,0,1,873.2325581,52.94444444,1463.84,584,0,0,0,0,0,0,18,953,25,36596,29200,243,3,32,0.0,0.0,0,0,0.0,0.0,0,0,1
69,123,84,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2285714.286,47619.04762,28.0,43.30127019,78,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,23809.52381,23809.52381,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
70,53,50659,2,2,78,358,39,39,39.0,0.0,179,179,179.0,0.0,8606.565467,78.95931621,16886.33333,29202.96225,50607,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,0,0,0,0,40,40,39.47965811,39.47965811,39,179,95.0,76.68115805,5880.0,0,0,0,0,0,0,0,0,1,118.75,39.0,179.0,40,0,0,0,0,0,0,2,78,2,358,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
71,80,83314092,8,6,345,11595,345,0,43.125,121.9759198,4344,0,1932.5,1754.831473,143.3130904,0.168038799,6408776.308,23100000.0,83200000,1,83200000,11900000.0,31400000.0,83200000,1,146367,29273.4,59384.84934,135171,16,0,0,0,0,264,200,0.096022171,0.072016628,0,4344,796.0,1424.762888,2029949.286,0,0,0,0,1,0,0,0,0,852.8571429,43.125,1932.5,264,0,0,0,0,0,0,8,345,6,11595,251,235,1,32,1003.0,0.0,1003,1003,83200000.0,0.0,83200000,83200000,0
72,80,48,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,64,0,41666.66667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
73,51716,43,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,279069.7674,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23255.81395,23255.81395,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,351,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
74,80,99143920,9,5,369,11595,369,0,41.0,123.0,7240,0,2319.0,3003.171157,120.6730579,0.141208861,7626455.385,27500000.0,99000000,0,99000000,12400000.0,35000000.0,99000000,0,141594,35398.5,64178.21394,131418,84,0,0,0,0,296,168,0.090777125,0.050431736,0,7240,797.6,1955.918264,3825616.257,0,0,0,0,1,0,0,0,0,854.5714286,41.0,2319.0,296,0,0,0,0,0,0,9,369,5,11595,251,235,1,32,995.0,0.0,995,995,99000000.0,0.0,99000000,99000000,0
75,443,5440972,5,1,123,46,46,0,24.6,23.27659769,46,46,46.0,0.0,31.06062667,1.102744142,1088194.4,2414602.748,5407533,4,5440972,1360243.0,2698210.489,5407533,4,0,0.0,0.0,0,0,1,0,0,0,160,32,0.918953452,0.18379069,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,815,1006,2,32,23482.0,0.0,23482,23482,5407533.0,0.0,5407533,5407533,1
76,35628,26,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.07692,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,38461.53846,38461.53846,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,124,298,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
77,139,87042770,5,1,4,4,4,0,0.8,1.788854382,4,4,4.0,0.0,0.09190884,0.06893163,17400000.0,38900000.0,87000000,3,87000000,21800000.0,43500000.0,87000000,3,0,0.0,0.0,0,0,1,0,0,0,160,32,0.057443025,0.011488605,0,4,1.714285714,2.138089935,4.571428571,0,1,0,0,1,0,0,0,0,2.0,0.8,4.0,160,0,0,0,0,0,0,5,4,1,4,243,243,0,32,31.0,0.0,31,31,87000000.0,0.0,87000000,87000000,1
78,53,49786,4,2,168,204,42,42,42.0,0.0,102,102,102.0,0.0,7471.980075,120.5158077,9957.2,13610.18254,25006,3,25012,8337.333333,14435.48878,25006,3,48,48.0,0.0,48,48,0,0,0,0,104,64,80.34387177,40.17193589,42,102,59.14285714,29.27700219,857.1428571,0,0,0,0,0,0,0,0,0,69.0,42.0,102.0,104,0,0,0,0,0,0,4,168,2,204,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
79,80,6069059,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,1.977242271,0.659080757,2023019.667,3431093.971,5984607,93,6069059,3034529.5,4172039.611,5984607,84452,0,0.0,0.0,0,0,0,0,0,0,72,32,0.494310568,0.164770189,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,53,30960962,2,2,138,379,85,53,69.0,22.627417,213,166,189.5,33.23401872,16.69844755,0.129194952,10300000.0,17800000.0,30900000,30881,30900000,30900000.0,0.0,30900000,30900000,30900000,30900000.0,0.0,30900000,30900000,0,0,0,0,40,40,0.064597476,0.064597476,53,213,120.4,66.52668637,4425.8,0,0,0,0,0,0,0,0,1,150.5,69.0,189.5,40,0,0,0,0,0,0,2,138,2,379,-1,-1,1,20,30881.0,0.0,30881,30881,30900000.0,0.0,30900000,30900000,1
81,80,85822039,7,5,329,11595,329,0,47.0,124.3503116,7240,0,2319.0,3331.638186,138.9386705,0.139824224,7802003.545,25800000.0,85700000,1,85700000,14300000.0,35000000.0,85700000,1,151262,37815.5,66523.22717,137124,83,0,0,0,0,232,168,0.081564131,0.058260093,0,7240,917.2307692,2244.609066,5038269.859,0,0,0,0,1,0,0,0,0,993.6666667,47.0,2319.0,232,0,0,0,0,0,0,7,329,5,11595,274,235,1,32,6.0,0.0,6,6,85700000.0,0.0,85700000,85700000,0
82,53,69367,1,1,41,92,41,41,41.0,0.0,92,92,92.0,0.0,1917.338216,28.83215362,69367.0,0.0,69367,69367,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14.41607681,14.41607681,41,92,58.0,29.44486373,867.0,0,0,0,0,0,0,0,0,1,87.0,41.0,92.0,20,0,0,0,0,0,0,1,41,1,92,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
83,55057,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,418,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
84,53,23125,1,1,40,105,40,40,40.0,0.0,105,105,105.0,0.0,6270.27027,86.48648649,23125.0,0.0,23125,23125,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,43.24324324,43.24324324,40,105,61.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,92.5,40.0,105.0,32,0,0,0,0,0,0,1,40,1,105,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
85,22709,25779,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,698.2427557,116.3737926,12889.5,17921.62137,25562,217,25779,12889.5,17921.62137,25562,217,0,0.0,0.0,0,0,0,0,0,0,60,0,116.3737926,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,368,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
86,123,66022277,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.908109334,0.060585611,22000000.0,38100000.0,66000000,22259,66000000,66000000.0,0.0,66000000,66000000,66000000,66000000.0,0.0,66000000,66000000,0,0,0,0,52,52,0.030292806,0.030292806,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,22388.0,0.0,22388,22388,66000000.0,0.0,66000000,66000000,1
87,55343,49,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20408.16327,20408.16327,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,513,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
88,39882,147541,3,1,6,0,6,0,2.0,3.464101615,0,0,0.0,0.0,40.66666215,27.1111081,49180.33333,85123.95198,147473,3,147541,73770.5,104322.999,147538,3,0,0.0,0.0,0,0,0,0,0,0,84,32,20.33333107,6.777777025,0,6,1.2,2.683281573,7.2,0,0,0,0,1,1,0,0,0,1.5,2.0,0.0,84,0,0,0,0,0,0,3,6,1,0,543,319,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
89,80,63139218,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.110866118,10500000.0,11900000.0,32100000,999844,63100000,10500000.0,11900000.0,32100000,999844,0,0.0,0.0,0,0,0,0,0,0,280,0,0.110866118,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,280,0,0,0,0,0,0,7,0,0,0,29200,-1,0,40,7011790.0,0.0,7011790,7011790,18700000.0,12200000.0,32100000,8015922,0
90,80,85952986,7,4,319,11595,319,0,45.57142857,120.5706669,8688,0,2898.75,4095.56617,138.6106586,0.127976938,8595298.6,27100000.0,85800000,34,85800000,14300000.0,35000000.0,85800000,225,149716,49905.33333,74472.39377,135528,187,0,0,0,0,232,136,0.08143987,0.046537069,0,8688,992.8333333,2562.050629,6564103.424,0,0,0,0,1,0,0,0,0,1083.090909,45.57142857,2898.75,232,0,0,0,0,0,0,7,319,4,11595,251,235,1,32,733.0,0.0,733,733,85800000.0,0.0,85800000,85800000,0
91,53,130355,1,1,53,218,53,53,53.0,0.0,218,218,218.0,0.0,2078.938284,15.34271796,130355.0,0.0,130355,130355,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,7.671358981,7.671358981,53,218,108.0,95.26279442,9075.0,0,0,0,0,0,0,0,0,1,162.0,53.0,218.0,32,0,0,0,0,0,0,1,53,1,218,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
92,135,14898357,11,6,598,704,168,0,54.36363636,71.43566718,268,0,117.3333333,122.602882,87.39218694,1.141065421,931147.3125,3669597.447,14700000,1,14900000,1489835.7,4638794.004,14700000,1,464,92.8,88.23094695,217,1,0,0,0,0,244,144,0.738336449,0.402728972,0,268,72.33333333,93.02814248,8654.235294,0,0,0,1,0,0,0,0,0,76.58823529,54.36363636,117.3333333,244,0,0,0,0,0,0,11,598,6,704,8192,2052,9,20,0.0,0.0,0,0,0.0,0.0,0,0,1
93,53,48422,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,2106.480525,41.30353971,48422.0,0.0,48422,48422,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.65176986,20.65176986,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,20,0,0,0,0,0,0,1,43,1,59,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
94,53,30475,1,1,56,72,56,56,56.0,0.0,72,72,72.0,0.0,4200.164069,65.62756358,30475.0,0.0,30475,30475,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.81378179,32.81378179,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92.0,56.0,72.0,32,0,0,0,0,0,0,1,56,1,72,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
95,53,30542,1,1,45,126,45,45,45.0,0.0,126,126,126.0,0.0,5598.847489,65.48359636,30542.0,0.0,30542,30542,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.74179818,32.74179818,45,126,72.0,46.7653718,2187.0,0,0,0,0,0,0,0,0,1,108.0,45.0,126.0,20,0,0,0,0,0,0,1,45,1,126,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1
96,80,180093,6,4,450,308,450,0,75.0,183.7117307,288,0,77.0,140.9822684,4208.936494,55.52686667,20010.33333,38960.54431,89505,3,180093,36018.6,48952.56002,91161,4,91713,30571.0,51585.63359,90130,3,0,0,0,0,204,136,33.31612,22.21074667,0,450,68.90909091,152.8433542,23361.09091,0,0,0,1,0,0,0,0,0,75.8,75.0,77.0,204,0,0,0,0,0,0,6,450,4,308,65535,118,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
97,80,98214898,6,6,306,11595,306,0,51.0,124.9239769,4344,0,1932.5,1754.831473,121.1730628,0.122181056,8928627.091,29600000.0,98200000,4,98200000,19600000.0,43900000.0,98200000,4,13490,2698.0,4268.33867,9917,35,0,0,0,0,200,200,0.061090528,0.061090528,0,4344,915.4615385,1500.089809,2250269.436,0,0,0,0,1,0,0,0,1,991.75,51.0,1932.5,200,0,0,0,0,0,0,6,306,6,11595,274,235,1,32,1004.0,0.0,1004,1004,98200000.0,0.0,98200000,98200000,0
98,443,149,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,80536.91275,13422.81879,149.0,0.0,149,149,149,149.0,0.0,149,149,0,0.0,0.0,0,0,0,0,0,0,40,0,13422.81879,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
99,80,5,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0,0,0,64,0,400000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
100,53,57049,4,4,260,568,65,65,65.0,0.0,142,142,142.0,0.0,14513.83898,140.2303283,8149.857143,17760.74967,47681,3,56906,18968.66667,32811.40052,56856,3,9321,3107.0,5374.553656,9313,4,0,0,0,0,80,80,70.11516416,70.11516416,65,142,99.22222222,40.58256331,1646.944444,0,0,0,0,0,0,0,0,1,111.625,65.0,142.0,80,0,0,0,0,0,0,4,260,4,568,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
101,80,219,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9132.420091,219.0,0.0,219,219,219,219.0,0.0,219,219,0,0.0,0.0,0,0,0,0,0,0,64,0,9132.420091,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
102,53,3012748,4,4,170,258,45,40,42.5,2.886751346,73,56,64.5,9.814954576,142.0629937,2.655383059,430392.5714,1112365.417,2952491,4,2952726,984242.0,1704674.879,2952631,46,3012607,1004202.333,1739284.429,3012555,4,0,0,0,0,80,80,1.327691529,1.327691529,40,73,52.0,13.43502884,180.5,0,0,0,0,0,0,0,0,1,58.5,42.5,64.5,80,0,0,0,0,0,0,4,170,4,258,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
103,443,115818,17,17,852,14158,204,0,50.11764706,71.72245321,1460,0,832.8235294,663.8324558,129599.8895,293.5640401,3509.636364,7304.639877,23766,1,115818,7238.625,9707.651311,26427,1,91076,5692.25,11890.29338,37042,1,0,0,0,0,352,352,146.7820201,146.7820201,0,1460,428.8571429,607.0602326,368522.1261,0,0,0,1,0,0,0,0,1,441.4705882,50.11764706,832.8235294,352,0,0,0,0,0,0,17,852,17,14158,8192,292,16,20,0.0,0.0,0,0,0.0,0.0,0,0,1
104,80,99029566,7,6,334,11595,334,0,47.71428571,126.240134,5803,0,1932.5,2539.075088,120.4589748,0.131273927,8252463.833,28600000.0,99000000,1,99000000,16500000.0,40400000.0,99000000,1,2038,407.6,774.5532906,1790,2,0,0,0,0,232,200,0.070685961,0.060587966,0,5803,852.0714286,1852.006083,3429926.533,0,0,0,0,1,0,0,0,0,917.6153846,47.71428571,1932.5,232,0,0,0,0,0,0,7,334,6,11595,251,235,1,32,977.0,0.0,977,977,99000000.0,0.0,99000000,99000000,0
105,443,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1
